palavra,quantidade
leia,1
privacidade,1
enviou,1
confirmar,1
inscrição,1
clique,1
link,1
enviado,1
cadastro,1
chegou,1
olhada,1
caixa,1
spam,1
aparecido,1
alguns,1
